NodeID,NodeLabel,ICC,Lon,Lat,Country
SE.7887,Uddevalla Oestra,SE,58.3500024999999,11.9466784999998,Sweden
SE.7888,Hultsfred,SE,57.4865274999998,15.8476859999998,Sweden
LT.7889,Nemezis,LT,54.6518664999999,25.3757924999998,Lithuania
SE.7890,Surahammar,SE,59.7065494999998,16.2197744999998,Sweden
FI.7891,Myllymaki,FI,62.5247859999998,24.2807514999998,Finland
FI.7892,Leppavaara,FI,60.2194924999998,24.8127529999998,Finland
FI.7893,Kemi,FI,65.7366929999998,24.5742984999998,Finland
FI.7894,Tornio,FI,65.8456464999998,24.1637949999998,Finland
FI.7895,Oulu,FI,65.0113709999998,25.4844239999998,Finland
FI.7896,Ilmala,FI,60.2084619999998,24.9197594999998,Finland
FI.7897,Valimo,FI,60.2220754999999,24.8749984999998,Finland
FI.7898,Pitajanmaki,FI,60.2233459999998,24.8599949999998,Finland
FI.7899,Makkyla,FI,60.2206959999998,24.8415604999998,Finland
FI.7900,Kauklahti,FI,60.1893064999999,24.6000129999998,Finland
FI.7901,Masala,FI,60.1584929999998,24.5390354999998,Finland
FI.7902,Kapyla,FI,60.2209344999998,24.9481589999998,Finland
DE.7903,Ochtrup,DE,52.2016719999998,7.18265149999979,Germany
FI.7904,Vainikkala,FI,60.8634944999998,28.3045644999998,Finland
NL.7905,Zoetermeer,NL,52.0472564999998,4.4788919999998,Netherlands
CZ.7906,Krnov,CZ,50.0892619999999,17.6832854999998,Czech Republic
NL.7907,Velp,NL,51.9951009999998,5.98091499999978,Netherlands
DE.7908,Eberbach,DE,49.4654904999999,8.98459199999979,Germany
DE.7909,Frankfurt (Main) Hauptwache,DE,50.1140644999999,8.6794969999998,Germany
DE.7910,Veitshoechheim,DE,49.8301404999999,9.87633199999979,Germany
DE.7911,Noerten-Hardenberg,DE,51.6279899999999,9.93295449999979,Germany
DE.7912,Walsrode,DE,52.8657569999998,9.60103799999979,Germany
DE.7913,Neckargemuend,DE,49.3928744999998,8.7889969999998,Germany
DE.7914,Wernigerode Westerntor,DE,51.8343054999998,10.7805574999998,Germany
DE.7915,Gaggenau,DE,48.8066649999998,8.31973099999979,Germany
DE.7916,Biedenkopf,DE,50.9089499999998,8.5293369999998,Germany
DE.7917,Bautzen,DE,51.1725994999999,14.4278734999998,Germany
DE.7918,Schwaigern (Wuertt),DE,49.1385899999999,9.05637149999978,Germany
DE.7919,Weiden (Oberpf),DE,49.6704424999998,12.1534684999998,Germany
DE.7920,Bad Langensalza,DE,51.1019389999999,10.6382734999998,Germany
NL.7921,Ede Centrum,NL,52.0433414999999,5.66820199999981,Netherlands
NL.7922,Oisterwijk,NL,51.5824589999998,5.19375599999981,Netherlands
NL.7923,Purmerend Overwhere,NL,52.5122694999998,4.9719569999998,Netherlands
DE.7924,Kirchzarten,DE,47.9679979999999,7.96010949999979,Germany
DE.7925,Hennigsdorf (b Berlin),DE,52.6394889999998,13.2054854999998,Germany
DE.7926,Weinsberg,DE,49.1479529999998,9.28716349999979,Germany
DE.7927,Ismaning,DE,48.2253464999999,11.6795179999998,Germany
DE.7928,Grimma ob Bf,DE,51.2301484999999,12.7141379999998,Germany
DE.7929,Viernheim OEG,DE,49.5346554999999,8.5818844999998,Germany
DE.7930,Werl,DE,51.5582949999999,7.91611499999979,Germany
DE.7931,Wildau,DE,52.3195224999998,13.6330664999998,Germany
DE.7932,Noerdlingen,DE,48.8499059999998,10.4982789999998,Germany
DE.7933,Velten (Mark),DE,52.6847479999999,13.1719219999998,Germany
NL.7934,Zaltbommel,NL,51.8013614999999,5.26491349999981,Netherlands
NL.7935,Houten,NL,52.0341554999998,5.16892299999981,Netherlands
DE.7936,Hilden,DE,51.1678294999998,6.91973349999981,Germany
DE.7937,Hersbruck (rechts Pegnitz),DE,49.5101429999999,11.4234119999998,Germany
DE.7938,Waiblingen,DE,48.8260099999999,9.2983044999998,Germany
DE.7939,Steinheim (Westf),DE,51.8675264999999,9.0873579999998,Germany
DE.7940,Maisach,DE,48.2143199999999,11.2554809999998,Germany
DE.7941,Haiger,DE,50.7407899999998,8.2230379999998,Germany
DE.7942,Oelde,DE,51.8288194999999,8.1407604999998,Germany
DE.7943,Rosbach v d Hoehe,DE,50.2974874999999,8.70179949999979,Germany
DE.7944,Meckenheim (Bz Koeln),DE,50.6275929999999,7.01513349999979,Germany
DE.7945,Appenweier,DE,48.5418499999998,7.9734899999998,Germany
DE.7946,Stelle,DE,53.3884129999998,10.1078134999998,Germany
DE.7947,Unterfoehring,DE,48.1900704999999,11.6469079999998,Germany
DE.7948,Hamburg Hbf,DE,53.5533764999999,10.0067564999998,Germany
DE.7949,Mosbach (Baden),DE,49.3519134999999,9.14016799999979,Germany
DE.7950,Rommerskirchen,DE,51.0399029999998,6.69747949999979,Germany
DE.7951,Aue (Sachs),DE,50.5928054999999,12.6981059999998,Germany
DE.7952,Meppen,DE,52.6958254999999,7.29880899999981,Germany
DE.7953,Perl,DE,49.4748844999998,6.36873549999979,Germany
DE.7954,Jueterbog,DE,51.9974269999999,13.0532654999998,Germany
DE.7955,Duelmen,DE,51.8265319999999,7.29286049999979,Germany
DE.7956,Lichtenstein (Sachs),DE,50.7573324999999,12.6259674999998,Germany
DE.7957,Grossen Buseck,DE,50.6057939999998,8.78124149999979,Germany
DE.7958,Buerstadt,DE,49.6461399999998,8.45597999999978,Germany
DE.7959,Brandenburg Hbf,DE,52.4001589999998,12.5654014999998,Germany
DE.7960,Luedinghausen,DE,51.7649589999998,7.4300704999998,Germany
DE.7961,Tornesch,DE,53.6964569999998,9.7163304999998,Germany
DE.7962,Plettenberg,DE,51.2318939999998,7.8702519999998,Germany
DE.7963,Hanau Nord,DE,50.1436794999999,8.92481749999979,Germany
DE.7964,Neu-Ulm,DE,48.3929944999998,10.0049044999998,Germany
DE.7965,Herford,DE,52.1207459999999,8.66428399999978,Germany
FR.7966,Cagnes-sur-Mer,FR,43.6573799999999,7.1481659999998,France
NL.7967,Arnhem Velperpoort,NL,51.9848689999998,5.91969449999979,Netherlands
NL.7968,Sassenheim,NL,52.2125379999999,4.51800649999979,Netherlands
NL.7969,Glanerbrug,NL,52.2188529999999,6.9724204999998,Netherlands
DE.7970,Raubling,DE,47.7888349999998,12.1105044999998,Germany
DE.7971,Roding,DE,49.2141624999999,12.5136269999998,Germany
DE.7972,Burladingen,DE,48.2911384999999,9.1134379999998,Germany
DE.7973,Zella-Mehlis,DE,50.6465094999998,10.6739884999998,Germany
DE.7974,Garching (Alz),DE,48.1309319999998,12.5729629999998,Germany
DE.7975,Riedstadt-Goddelau,DE,49.8340834999999,8.4900614999998,Germany
DE.7976,Weissenfels,DE,51.2046824999999,11.9711814999998,Germany
DE.7977,Troisdorf,DE,50.8134859999998,7.15247449999978,Germany
DE.7978,Weissenburg (Bay),DE,49.0307444999999,10.9659969999998,Germany
DE.7979,Raunheim,DE,50.0095064999999,8.45451899999981,Germany
DE.7980,Ratingen Ost,DE,51.2944774999998,6.86410099999981,Germany
DE.7981,Limburg (Lahn),DE,50.3832359999998,8.0598659999998,Germany
DE.7982,Hemsbach,DE,49.5869229999999,8.65027749999979,Germany
DE.7983,Neustadt (Donau),DE,48.8004059999998,11.7638974999998,Germany
DE.7984,Mellendorf,DE,52.5486829999998,9.74440349999978,Germany
DE.7985,Sigmaringen,DE,48.0866319999998,9.22252999999978,Germany
DE.7986,Werdau,DE,50.7265994999999,12.3671459999998,Germany
DE.7987,Frohburg,DE,51.0689214999999,12.5595824999998,Germany
DE.7988,Achim,DE,53.0160919999999,9.02990199999979,Germany
DE.7989,Kleve,DE,51.7884359999999,6.14831649999979,Germany
DE.7990,Dieburg,DE,49.9036174999999,8.83997249999979,Germany
DE.7991,Geisenheim,DE,49.9869969999998,7.9704829999998,Germany
DE.7992,Halle (Westf),DE,52.0578094999999,8.35657499999979,Germany
DE.7993,Koenigs Wusterhausen,DE,52.2940509999999,13.6317394999998,Germany
DE.7994,Emmendingen,DE,48.1196054999998,7.84648099999978,Germany
DE.7995,Tostedt,DE,53.2723439999998,9.73260049999979,Germany
DE.7996,Schladen (Harz),DE,52.0231549999998,10.5505324999998,Germany
DE.7997,Vilshofen (Niederbay),DE,48.6294449999998,13.1921519999998,Germany
DE.7998,Jena Saalbahnhof,DE,50.9377619999999,11.5938029999998,Germany
DE.7999,Lauingen,DE,48.5744299999998,10.4245514999998,Germany
DE.8000,Hilchenbach,DE,50.9917894999999,8.10610799999978,Germany
DE.8001,Achern,DE,48.6341094999999,8.0647739999998,Germany
DE.8002,Schwaebisch Hall,DE,49.1077569999999,9.7342084999998,Germany
DE.8003,Rangsdorf,DE,52.2953334999998,13.4300964999998,Germany
DE.8004,Leichlingen,DE,51.1090734999999,7.00449849999978,Germany
DE.8005,Korbach,DE,51.2792954999999,8.87246399999978,Germany
DE.8006,Eschborn,DE,50.1448389999999,8.5581999999998,Germany
FR.8007,MassyTGV,FR,48.7258954999998,2.26145449999979,France
DE.8008,St Ingbert,DE,49.2728864999999,7.1052459999998,Germany
DE.8009,Ottweiler (Saar),DE,49.4020179999999,7.16580049999979,Germany
DE.8010,Donaueschingen,DE,47.9483649999999,8.49676649999978,Germany
DE.8011,Bargteheide,DE,53.7272164999998,10.2690994999998,Germany
DE.8012,Timmendorferstrand,DE,53.9944039999998,10.7621769999998,Germany
DE.8013,Teisendorf,DE,47.8494114999998,12.8352944999998,Germany
DE.8014,Ebersberg (Oberbay),DE,48.0745424999998,11.9683654999998,Germany
DE.8015,Bad Laasphe,DE,50.9288574999999,8.42011599999978,Germany
DE.8016,Wendlingen (Neckar),DE,48.6723654999998,9.37315649999979,Germany
DE.8017,Grossenlueder,DE,50.5929409999999,9.55000699999979,Germany
DE.8018,Floersheim (Main),DE,50.0171659999998,8.43053449999979,Germany
DE.8019,Mengen,DE,48.0534939999999,9.33644099999978,Germany
DE.8020,Zuelpich,DE,50.6976434999999,6.66294149999979,Germany
DE.8021,Nieukerk,DE,51.4599914999998,6.3736959999998,Germany
DE.8022,Teterow,DE,53.7685474999999,12.5781514999998,Germany
NL.8023,Vught,NL,51.6545454999999,5.29183549999979,Netherlands
DE.8024,Itzehoe,DE,53.9240574999998,9.50949499999979,Germany
NL.8025,Hardinxveld-Giessendam,NL,51.8303204999998,4.83278849999979,Netherlands
NL.8026,Etten-Leur,NL,51.5750069999998,4.6347954999998,Netherlands
DE.8027,Villingen (Schwarzw),DE,48.0582769999998,8.46657099999979,Germany
DE.8028,Gaertringen,DE,48.6419334999999,8.90988999999979,Germany
DE.8029,Lichtenfels,DE,50.1463169999999,11.0574824999998,Germany
DE.8030,Kirchlengern,DE,52.1966254999999,8.64453999999978,Germany
DE.8031,Waren (Mueritz),DE,53.5229509999998,12.6803194999998,Germany
DE.8032,Weida,DE,50.7852584999999,12.0619719999998,Germany
DE.8033,Gelnhausen,DE,50.1961799999999,9.1889184999998,Germany
DE.8034,Guenzburg,DE,48.4606514999998,10.2794869999998,Germany
DE.8035,Meiningen,DE,50.5738229999998,10.4216539999998,Germany
DE.8036,Biederitz,DE,52.1514069999998,11.7144444999998,Germany
DE.8037,Butzbach,DE,50.4306349999999,8.66974599999981,Germany
DE.8038,Hoyerswerda,DE,51.4332629999998,14.2307039999998,Germany
DE.8039,Nagold,DE,48.5564589999999,8.72786649999981,Germany
DE.8040,Oschatz,DE,51.3118649999998,13.1055554999998,Germany
DE.8041,Teuchern,DE,51.1340124999999,12.0163344999998,Germany
FR.8042,Oyonnax,FR,46.2591899999999,5.65267799999978,France
FR.8043,Carnoles,FR,43.7620334999999,7.4816754999998,France
NL.8044,Borne,NL,52.2988759999998,6.7475804999998,Netherlands
DE.8045,Parchim,DE,53.4295554999999,11.8297249999998,Germany
DE.8046,Floeha,DE,50.8542544999999,13.0759384999998,Germany
DE.8047,Moers,DE,51.4530289999999,6.64094849999978,Germany
DE.8048,Soemmerda,DE,51.1655364999998,11.1282594999998,Germany
DE.8049,Muenchberg,DE,50.1889024999998,11.7910464999998,Germany
DE.8050,Goettingen,DE,51.5369924999999,9.9261744999998,Germany
DE.8051,Goslar,DE,51.9112084999999,10.4224189999998,Germany
DE.8052,Eckernfoerde,DE,54.4686219999998,9.8338649999998,Germany
DE.8053,Landstuhl,DE,49.4165994999999,7.56995749999979,Germany
